Apertura,Cantidad_Nominal_Compra,Cantidad_Nominal_Venta,Cantidad_Operaciones,Cierre_Anterior,Denominacion,Estado,Ex,Hora_Cotizacion,Maximo,Minimo,Monto_Operado_Pesos,Precio_Compra,Precio_Promedio,Precio_Promedio_Ponderado,Precio_Venta,Simbolo,Tendencia,Tipo_Liquidacion,Ultimo,Variacion,Vencimiento,Volumen_Nominal
0.0,1150,708,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,7025.0,0.0,0.0,7049.5,BMY,0,Pesos,0.0,0.0,48hs,0
5525.0,100,910,5,5445.0,BANCO COMAFI S.A.,,No,11:45:25,5539.5,5495.5,82871,5467.5,5521.4,5518.5938,5490.5,BNG,-1,Pesos,5495.5,0.93,48hs,15
0.0,550,315,,0.0,,,No,,0.0,0.0,0,18.55,0.0,0.0,18.75,BNGD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
1875.5,2685,16,2,1894.5,BANCO COMAFI S.A.,,No,11:26:58,1881.5,1875.5,3757,1860.5,1878.5,1879.5,1871.5,BP,1,Pesos,1881.5,-0.69,48hs,2
0.0,1620,210,,0.0,,,No,,0.0,0.0,0,6.3,0.0,0.0,6.38,BPD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,1,3820,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,2450.0,0.0,0.0,2466.5,BRFS,0,Pesos,0.0,0.0,48hs,0
3850.0,10,100,51,3807.5,BANCO COMAFI S.A.,,No,12:04:35,3850.0,3810.0,2337941,3818.5,3828.8039,3826.9436,3830.0,BRKB,0,Pesos,3823.0,0.41,48hs,611
0.0,30,200,,0.0,,,No,,0.0,0.0,0,12.65,0.0,0.0,13.45,BRKBD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
1796.0,112,10,3,1832.0,BANCO COMAFI S.A.,,No,12:05:34,1800.0,1796.0,757952,1799.0,1797.3333,1797.4885,1800.0,BSBR,1,Pesos,1800.0,-1.75,48hs,422
4738.0,300,1920,16,4764.5,BANCO COMAFI S.A.,,No,12:03:14,4769.5,4735.0,1840941,4763.0,4755.0,4761.3611,4778.0,C,0,Pesos,4769.0,0.09,48hs,387
0.0,14,20,,0.0,,,No,,0.0,0.0,0,16.0,0.0,0.0,16.9,C.D,0,Du00f3lar efectivo,0.0,0.0,48hs,0
8412.0,598,550,1,8372.5,BANCO COMAFI S.A.,,No,11:00:11,8412.0,8412.0,16824,8353.5,8412.0,8412.0,8416.5,CAAP,0,Pesos,8412.0,0.47,48hs,2
0.0,100,717,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,6961.0,0.0,0.0,6988.0,CAH,0,Pesos,0.0,0.0,48hs,0
0.0,200,1444,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,3444.5,0.0,0.0,3461.5,CAJ,0,Pesos,0.0,0.0,48hs,0
45990.5,200,107,4,45479.5,BANCO COMAFI S.A.,,No,11:32:38,46580.5,45972.0,322560,46598.5,46161.0,46237.8947,46816.5,CAR,1,Pesos,46580.5,2.42,48hs,7
10883.0,50,465,5,10701.5,BANCO COMAFI S.A.,,No,11:59:24,10883.0,10770.5,118994,10758.0,10851.7,10819.6304,10799.5,CAT,-1,Pesos,10770.5,0.64,48hs,11
0.0,280,45,,0.0,,,No,,0.0,0.0,0,36.5,0.0,0.0,36.9,CATD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,500,9490,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,1228.0,0.0,0.0,1242.5,CBRD,0,Pesos,0.0,0.0,48hs,0
908.0,1,550,2,950.0,BANCO COMAFI S.A.,,No,11:44:05,919.0,908.0,162652,903.0,913.5,918.9382,910.0,CDE,1,Pesos,919.0,-3.26,48hs,177
0.0,100,651,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,7662.5,0.0,0.0,7691.5,CL,0,Pesos,0.0,0.0,48hs,0
785.0,900,4,159,760.5,BANCO COMAFI S.A.,,No,12:05:06,805.0,782.5,6699311,788.0,795.0912,796.2867,794.0,COIN,-1,Pesos,786.0,3.35,48hs,8423
0.0,3753,1,,0.0,,,No,,0.0,0.0,0,2.69,0.0,0.0,2.9,COIND,0,Du00f3lar efectivo,0.0,0.0,48hs,0
12785.0,50,396,5,12646.0,BANCO COMAFI S.A.,,No,11:41:07,12790.5,12711.0,562328,12630.0,12770.1,12767.9089,12682.5,COST,-1,Pesos,12711.0,0.51,48hs,44
0.0,1,0,,0.0,,,No,,0.0,0.0,0,41.0,0.0,0.0,0.0,COSTD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
7587.5,50,654,3,7556.0,BANCO COMAFI S.A.,,No,11:07:40,7636.0,7587.5,175540,7606.5,7615.5,7628.1023,7639.5,CRM,-1,Pesos,7623.0,0.89,48hs,23
0.0,396,0,,0.0,,,No,,0.0,0.0,0,25.85,0.0,0.0,0.0,CRMD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,300,300,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,1535.0,0.0,0.0,1548.5,CS,0,Pesos,0.0,0.0,48hs,0
2602.0,3500,1940,5,2602.0,BANCO COMAFI S.A.,,No,11:31:37,2602.0,2583.0,23358,2562.5,2597.8,2594.4583,2577.0,CSCO,-1,Pesos,2583.0,-0.73,48hs,9
0.0,1175,25,,0.0,,,No,,0.0,0.0,0,8.69,0.0,0.0,11.95,CSCOD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
5980.0,100,1630,16,5896.0,BANCO COMAFI S.A.,,No,12:02:24,5984.0,5940.0,590289,5926.0,5965.1875,5956.1541,5950.0,CVX,0,Pesos,5940.0,0.75,48hs,99
0.0,504,128,,0.0,,,No,,0.0,0.0,0,20.1,0.0,0.0,20.3,CVXD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
1108.0,450,7830,3,1075.0,BANCO COMAFI S.A.,,No,11:56:25,1108.0,1085.0,23908,1083.0,1097.6667,1087.12,1097.0,CX,-1,Pesos,1085.0,0.93,48hs,22
3306.0,150,1505,3,3270.0,BANCO COMAFI S.A.,,No,11:37:20,3306.0,3306.0,19836,3303.0,3306.0,3306.0,3319.0,DD,0,Pesos,3306.0,1.1,48hs,6
10882.0,50,460,2,10719.0,BANCO COMAFI S.A.,,No,12:05:01,10882.0,10823.0,32587,10819.5,10852.5,10846.6,10854.5,DE,-1,Pesos,10823.0,0.97,48hs,3
0.0,270,80,,0.0,,,No,,0.0,0.0,0,36.7,0.0,0.0,37.05,DED,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,50,570,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,8772.5,0.0,0.0,8800.5,DEO,0,Pesos,0.0,0.0,48hs,0
2134.0,10,10,12,2141.5,BANCO COMAFI S.A.,,No,12:04:51,2134.0,2088.5,717290,2097.0,2100.2917,2098.2418,2109.0,DESP,1,Pesos,2109.5,-1.49,48hs,342
7.0,27,3,1,7.4,,,No,11:39:09,7.0,7.0,7,7.0,7.0,7.0,8.07,DESPD,0,Du00f3lar efectivo,7.0,-5.41,48hs,1
4640.5,10,10,38,4647.5,Caja de Valores S.A.,,No,12:03:15,4692.0,4640.5,1499754,4659.0,4669.1842,4667.3289,4669.0,DIA,-1,Pesos,4666.0,0.4,48hs,321
0.0,3,20,,0.0,,,No,,0.0,0.0,0,15.7,0.0,0.0,15.95,DIAD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
8001.5,5,50,26,8104.5,BANCO COMAFI S.A.,,No,12:03:12,8045.0,7986.5,841539,8001.0,8010.9615,8007.343,8020.5,DISN,0,Pesos,8014.0,-1.12,48hs,105
0.0,376,183,,0.0,,,No,,0.0,0.0,0,27.15,0.0,0.0,27.3,DISND,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,1,0,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,250.0,0.0,0.0,0.0,DJNJ3,0,Pesos,0.0,0.0,48hs,0
756.5,550,6512,5,766.0,BANCO COMAFI S.A.,,No,11:47:20,766.5,756.5,17527,760.5,761.2,762.6864,767.5,DOCU,-1,Pesos,760.5,-0.72,48hs,23
0.0,38,2,,0.0,,,No,,0.0,0.0,0,2.49,0.0,0.0,2.66,DOCUD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,200,2148,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,2317.0,0.0,0.0,2329.5,DOW,0,Pesos,0.0,0.0,48hs,0
0.0,1302,0,,0.0,,,No,,0.0,0.0,0,7.85,0.0,0.0,0.0,DOWD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,2980,2956,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,1678.5,0.0,0.0,1691.0,E,0,Pesos,0.0,0.0,48hs,0
2600.0,200,1932,4,2634.5,BANCO COMAFI S.A.,,No,11:21:03,2607.0,2600.0,26039,2573.0,2603.875,2604.9583,2586.0,EA,1,Pesos,2607.0,-1.04,48hs,10
0.0,1162,9,,0.0,,,No,,0.0,0.0,0,8.72,0.0,0.0,9.0,EAD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
