Apertura,Cantidad_Nominal_Compra,Cantidad_Nominal_Venta,Cantidad_Operaciones,Cierre_Anterior,Denominacion,Estado,Ex,Hora_Cotizacion,Maximo,Minimo,Monto_Operado_Pesos,Precio_Compra,Precio_Promedio,Precio_Promedio_Ponderado,Precio_Venta,Simbolo,Tendencia,Tipo_Liquidacion,Ultimo,Variacion,Vencimiento,Volumen_Nominal
0.0,344,6,,0.0,,,No,,0.0,0.0,0,29.75,0.0,0.0,29.9,FCXD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,10,1,,0.0,,,No,,0.0,0.0,0,13.5,0.0,0.0,21.0,FD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
4747.5,1,103,57,4754.5,BANCO COMAFI S.A.,,No,17:00:02,4880.0,4690.0,3328948,4641.0,4785.0614,4768.0118,7705.0,FDX,0,Pesos,4710.5,-0.93,48hs,695
0.0,10,1,,0.0,,,No,,0.0,0.0,0,15.7,0.0,0.0,27.95,FDXD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
9667.5,392,390,4,9703.5,BANCO COMAFI S.A.,,No,17:00:02,9767.5,9667.5,9173400,9615.0,9737.625,9745.9367,9813.0,FMX,-1,Pesos,9757.5,0.56,48hs,944
0.0,4,0,,0.0,,,No,,0.0,0.0,0,31.45,0.0,0.0,0.0,FMXD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
13752.0,1360,6,63,13520.0,BANCO COMAFI S.A.,,No,17:00:02,14290.5,13752.0,16725339,13832.0,13966.4603,14015.3338,14299.0,FSLR,-1,Pesos,13908.5,2.87,48hs,1196
20158.5,470,10,32,20161.0,BANCO COMAFI S.A.,,No,17:00:02,20447.5,20158.5,21954521,19925.5,20348.8438,20333.6397,19925.5,GE,1,Pesos,20228.0,0.33,48hs,1077
0.0,150,150,,0.0,,,No,,0.0,0.0,0,68.0,0.0,0.0,68.8,GED,0,Du00f3lar efectivo,0.0,0.0,48hs,0
2262.5,1,1,9,2241.5,BANCO COMAFI S.A.,,No,17:00:02,2350.0,2262.5,32266,2260.0,2293.1111,2310.5246,3500.0,GFI,-1,Pesos,2349.0,4.8,48hs,14
5663.0,1,5,14,5663.0,BANCO COMAFI S.A.,,No,17:00:02,5815.0,5663.0,402916,4700.0,5745.9643,5772.2672,5805.0,GGB,1,Pesos,5765.0,1.8,48hs,70
4948.5,772,1,19,4840.0,BANCO COMAFI S.A.,,No,17:00:02,5005.0,4880.0,7137621,4817.0,4943.0,4927.9012,5014.0,GILD,1,Pesos,4881.0,0.85,48hs,1431
0.0,6,0,,0.0,,,No,,0.0,0.0,0,15.8,0.0,0.0,0.0,GILDD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
10699.0,366,7,114,10403.0,BANCO COMAFI S.A.,,No,17:00:02,11100.0,10614.5,15371279,10696.0,10875.9342,10924.5463,12000.0,GLOB,-1,Pesos,10769.5,3.52,48hs,1416
36.0,10,5,2,36.8,,,No,17:00:02,36.0,34.95,70,34.95,35.475,34.95,40.5,GLOBD,-1,Du00f3lar efectivo,35.5,-3.53,48hs,2
0.0,3710,5,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,2371.0,0.0,0.0,2997.0,GLW,0,Pesos,0.0,0.0,48hs,0
1979.0,1901,6,38,1975.0,BANCO COMAFI S.A.,,No,17:00:02,2010.0,1923.0,3784522,1914.0,1978.7105,1972.8677,2052.0,GM,-1,Pesos,1931.0,-2.23,48hs,1909
0.0,1,60,,0.0,,,No,,0.0,0.0,0,6.6,0.0,0.0,6.72,GMD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
1.86,44,25,66,1.84,,,No,17:00:02,1.86,1.77,8692,1.78,1.7961,1.7937,2.0,GOGLD,0,Du00f3lar efectivo,1.78,-3.26,48hs,4839
4530.0,1,1,347,4539.0,BANCO COMAFI S.A.,,No,17:00:02,4730.0,4513.0,44178572,4477.0,4624.562,4652.5304,4800.0,GOLD,1,Pesos,4666.0,2.8,48hs,9549
15.4,15,34,5,15.45,,,No,17:00:02,15.5,15.4,755,15.0,15.44,15.4636,17.9,GOLDD,1,Du00f3lar efectivo,15.5,0.32,48hs,49
530.0,1,84,1289,527.5,BANCO COMAFI S.A.,,No,17:00:02,542.0,523.0,39467082,520.0,533.2141,534.356,545.0,GOOGL,0,Pesos,527.0,-0.09,48hs,73864
3804.5,1020,1020,1,3718.0,BANCO COMAFI S.A.,,No,17:00:02,3804.5,3804.5,3804,3865.0,3804.5,3804.5,3895.5,GPRK,0,Pesos,3804.5,2.33,48hs,1
8778.5,435,10,11,8523.0,BANCO COMAFI S.A.,,No,17:00:02,8842.0,8682.5,13992068,8538.0,8758.5,8771.2159,10995.0,GRMN,-1,Pesos,8682.5,1.87,48hs,1593
7680.0,1280,2,11,7700.0,BANCO COMAFI S.A.,,No,17:00:02,7741.0,7614.5,600721,7549.0,7695.7727,7684.4615,7800.0,GS,-1,Pesos,7614.5,-1.11,48hs,78
25.75,4,18,1,26.0,,,No,17:00:02,25.75,25.75,669,24.55,25.75,25.75,34.5,GSD,0,Du00f3lar efectivo,25.75,-0.96,48hs,26
2287.5,10,2,21,2331.0,BANCO COMAFI S.A.,,No,17:00:02,2310.0,2263.5,348867,2277.0,2294.1905,2295.0644,2320.0,GSK,1,Pesos,2280.5,-2.17,48hs,152
0.0,47,0,,0.0,,,No,,0.0,0.0,0,7.7,0.0,0.0,0.0,GSKD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
4202.0,14,6,12,4149.0,BANCO COMAFI S.A.,,No,17:00:02,4275.0,4166.5,307394,4142.0,4221.1667,4222.9353,4582.0,HAL,-1,Pesos,4166.5,0.42,48hs,73
0.0,722,0,,0.0,,,No,,0.0,0.0,0,14.15,0.0,0.0,0.0,HALD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
10483.0,1,5,25,10290.5,BANCO COMAFI S.A.,,No,17:00:02,10702.5,10475.5,6012737,9903.0,10594.24,10604.2727,12590.0,HD,-1,Pesos,10475.5,1.8,48hs,563
9764.5,1090,659,5,9919.5,BANCO COMAFI S.A.,,No,17:00:02,9841.0,9764.5,11131346,9746.5,9810.8,9816.2117,9799.0,HDB,-1,Pesos,9797.5,-1.23,48hs,1135
0.0,288,136,,0.0,,,No,,0.0,0.0,0,35.5,0.0,0.0,36.15,HDD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
1231.0,15,100,8,1189.5,BANCO COMAFI S.A.,,No,17:00:02,1262.0,1225.5,86803,1193.0,1236.125,1242.2474,1525.0,HL,-1,Pesos,1248.0,4.92,48hs,70
7325.5,510,510,2,7341.5,BANCO COMAFI S.A.,,No,17:00:02,7390.5,7325.5,51538,7222.5,7358.0,7371.0,7438.5,HMC,1,Pesos,7390.5,0.67,48hs,7
639.0,20,5,333,642.5,BANCO COMAFI S.A.,,No,17:00:02,684.0,632.5,14220736,630.5,659.6712,667.5083,700.0,HMY,1,Pesos,661.0,2.88,48hs,21452
2.22,10,410,11,2.17,,,No,17:00:02,2.25,2.18,776,2.2,2.2036,2.205,2.6,HMYD,0,Du00f3lar efectivo,2.25,3.69,48hs,354
0.0,0,3,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,0.0,0.0,0.0,6175.0,HNPIY,0,Pesos,0.0,0.0,48hs,0
4199.0,912,5,7,4162.0,BANCO COMAFI S.A.,,No,17:00:02,4219.5,4135.5,606961,4056.0,4194.6429,4186.3766,4300.0,HOG,-1,Pesos,4135.5,-0.64,48hs,144
6826.5,568,3,2,6628.0,BANCO COMAFI S.A.,,No,17:00:02,6826.5,6729.5,4600964,6613.0,6778.0,6777.964,7585.0,HON,-1,Pesos,6729.5,1.53,48hs,674
8080.5,1,1,21,7897.0,BANCO COMAFI S.A.,,No,17:00:02,8161.0,8018.0,5698882,7900.0,8080.9524,8083.5491,8250.0,HPQ,-1,Pesos,8019.0,1.54,48hs,705
0.0,5,0,,0.0,,,No,,0.0,0.0,0,26.75,0.0,0.0,0.0,HPQD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,1800,1413,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,4498.0,0.0,0.0,4534.5,HSBC,0,Pesos,0.0,0.0,48hs,0
22771.5,168,168,32,22564.0,BANCO COMAFI S.A.,,No,17:00:02,23109.5,22722.0,25304765,22506.0,22873.7656,22950.3424,23220.0,HSY,1,Pesos,22940.5,1.67,48hs,1104
2900.0,2,5,70,2773.5,Caja de Valores S.A.,,No,17:00:02,3090.0,2877.0,5158215,2900.0,2991.7643,3007.8512,2940.0,HUT,-1,Pesos,2970.0,7.08,48hs,1730
0.0,1036,180,,0.0,,,No,,0.0,0.0,0,9.86,0.0,0.0,10.1,HUTD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
10471.5,970,623,6,10237.5,BANCO COMAFI S.A.,,No,17:00:02,10567.5,10435.5,4697166,10229.0,10497.0,10485.7878,10291.0,HWM,1,Pesos,10509.0,2.65,48hs,445
0.0,3,0,,0.0,,,No,,0.0,0.0,0,33.3,0.0,0.0,0.0,HWMD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
7730.0,1,2,36,7644.5,BANCO COMAFI S.A.,,No,17:00:02,7837.0,7669.5,10466566,6010.0,7750.9583,7780.0446,8300.0,IBM,1,Pesos,7701.5,0.75,48hs,1346
26.2,5,2,1,26.05,,,No,17:00:02,26.2,26.2,26,25.5,26.2,26.2,26.2,IBMD,0,Du00f3lar efectivo,26.2,0.58,48hs,1
6895.0,548,542,2,6929.0,BANCO COMAFI S.A.,,No,17:00:02,6923.5,6895.0,275942,6845.0,6909.25,6910.2,6989.0,IBN,1,Pesos,6923.5,-0.08,48hs,40
15424.0,246,246,4,15534.5,BANCO COMAFI S.A.,,No,17:00:02,15659.5,15308.0,6366190,15040.0,15510.5,15496.4487,15372.0,IFF,-1,Pesos,15308.0,-1.46,48hs,408
5265.0,1610,1224,1,5222.0,BANCO COMAFI S.A.,,No,17:00:02,5265.0,5265.0,1769040,5196.5,5265.0,5265.0,5238.5,INFY,0,Pesos,5265.0,0.82,48hs,336
978.0,3807,1,3,986.0,BANCO COMAFI S.A.,,No,17:00:02,978.0,967.5,5825,958.5,974.1667,973.125,1050.0,ING,1,Pesos,977.0,-0.91,48hs,6
1754.5,1,1,275,1751.5,BANCO COMAFI S.A.,,No,17:00:02,1813.0,1748.0,6484749,1650.0,1776.5182,1776.2148,1834.0,INTC,1,Pesos,1756.0,0.26,48hs,3642
5.97,1,200,31,5.95,,,No,17:00:02,6.05,5.95,1079,5.5,5.97,5.9679,8.0,INTCD,0,Du00f3lar efectivo,5.96,0.17,48hs,181
2680.0,1420,1420,7,2652.5,BANCO COMAFI S.A.,,No,17:00:02,2708.0,2637.5,172159,2597.0,2679.0714,2675.7806,2660.0,IP,-1,Pesos,2637.5,-0.57,48hs,64
1654.5,15,50,34,1660.0,BANCO COMAFI S.A.,,No,17:00:02,1677.5,1627.5,5398280,1655.0,1657.6765,1664.2866,1699.0,ITUB,1,Pesos,1661.0,0.06,48hs,3253
0.0,10,3,,0.0,,,No,,0.0,0.0,0,5.0,0.0,0.0,8.0,ITUBD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
5444.0,1,1,30,5387.0,Caja de Valores S.A.,,No,17:00:02,5514.5,5380.5,9919906,5001.0,5465.85,5476.253,5910.0,IWM,-1,Pesos,5380.5,-0.12,48hs,1813
0.0,19,0,,0.0,,,No,,0.0,0.0,0,15.4,0.0,0.0,0.0,IWMD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
8306.5,25,72,30,8599.5,BANCO COMAFI S.A.,,No,17:00:02,8425.0,8202.5,15747216,8000.0,8332.85,8360.5009,8700.0,JD,1,Pesos,8285.0,-3.66,48hs,1892
2094.0,2,3126,21,2102.0,Caja de Valores S.A.,,No,17:00:02,2150.5,2057.5,1580957,1920.0,2105.8571,2106.71,2048.5,JMIA,-1,Pesos,2058.5,-2.07,48hs,753
0.0,1434,1,,0.0,,,No,,0.0,0.0,0,7.11,0.0,0.0,8.0,JMIAD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
10020.0,2,100,98,9944.0,BANCO COMAFI S.A.,,No,17:00:02,10194.0,9993.5,25553001,100.0,10114.6071,10124.3756,11446.0,JNJ,-1,Pesos,10014.0,0.7,48hs,2525
33.9,14,1,6,33.7,,,No,17:00:02,34.2,33.9,615,34.2,34.15,34.1902,43.0,JNJD,0,Du00f3lar efectivo,34.2,1.48,48hs,18
6930.0,1,4,115,7000.0,BANCO COMAFI S.A.,,No,17:00:02,7100.0,6885.0,48341771,700.0,7011.0522,6986.9459,7495.0,JPM,-1,Pesos,6908.0,-1.31,48hs,6870
23.75,1,1,6,23.75,,,No,17:00:02,23.75,23.4,18152,23.0,23.5583,23.5224,40.4,JPMD,-1,Du00f3lar efectivo,23.4,-1.47,48hs,770
0.0,1620,1195,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,5326.0,0.0,0.0,5360.0,KB,0,Pesos,0.0,0.0,48hs,0
2173.0,3500,2972,1,2168.0,BANCO COMAFI S.A.,,No,17:00:02,2173.0,2173.0,4346,2136.5,2173.0,2173.0,2155.0,KEP,0,Pesos,2173.0,0.23,48hs,2
1070.5,2,5867,6,1065.0,BANCO COMAFI S.A.,,No,17:00:02,1081.0,1070.0,2959981,900.0,1076.4167,1077.6481,1091.5,KGC,1,Pesos,1079.5,1.36,48hs,2765
6207.5,618,618,14,6203.0,BANCO COMAFI S.A.,,No,17:00:02,6280.0,6197.5,4401167,6108.0,6251.3214,6242.1849,6251.0,KMB,-1,Pesos,6205.5,0.04,48hs,701
0.0,486,11,,0.0,,,No,,0.0,0.0,0,20.8,0.0,0.0,27.0,KMBD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
3650.0,1,4,1153,3620.0,BANCO COMAFI S.A.,,No,17:00:02,3719.5,3640.0,204908038,3600.0,3682.7663,3686.668,3730.0,KO,1,Pesos,3652.5,0.9,48hs,55602
12.25,90,25,66,12.25,,,No,17:00:02,12.5,12.0,21397,12.0,12.3811,12.3921,13.4,KOD,0,Du00f3lar efectivo,12.4,1.22,48hs,1723
0.0,10,1,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,100.0,0.0,0.0,9500.0,KOFM,0,Pesos,0.0,0.0,48hs,0
11495.0,740,1,18,11391.0,BANCO COMAFI S.A.,,No,17:00:02,11594.5,11380.0,1296150,11327.5,11479.4444,11476.6821,12928.0,LLY,1,Pesos,11394.5,0.03,48hs,113
6516.0,1,5,58,6343.5,BANCO COMAFI S.A.,,No,17:00:02,6622.5,6437.5,11907655,6405.0,6554.9052,6558.2948,6600.0,LMT,-1,Pesos,6444.0,1.58,48hs,1805
0.0,4,40,,0.0,,,No,,0.0,0.0,0,20.95,0.0,0.0,22.3,LMTD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
2212.0,1,1736,18,2174.5,BANCO COMAFI S.A.,,No,17:00:02,2253.5,2199.5,1831130,2035.0,2219.8333,2222.2487,2195.5,LRCX,1,Pesos,2208.0,1.54,48hs,824
5728.5,30,1,3,5919.0,BANCO COMAFI S.A.,,No,17:00:02,5785.0,5649.0,235919,5500.0,5720.8333,5718.604,6418.0,LVS,-1,Pesos,5649.0,-4.56,48hs,41
323.5,3,3,23,323.5,BANCO COMAFI S.A.,,No,17:00:02,329.5,321.0,41620,293.0,326.1522,325.8992,450.0,LYG,-1,Pesos,321.0,-0.77,48hs,128
2875.0,1,2,150,2970.0,BANCO COMAFI S.A.,,No,17:00:02,2910.0,2835.0,11295600,2700.0,2876.6967,2873.8188,3473.0,MA,1,Pesos,2843.0,-4.28,48hs,3918
0.0,10,33,,0.0,,,No,,0.0,0.0,0,9.64,0.0,0.0,9.79,MAD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
9735.5,4,2,60,9648.0,BANCO COMAFI S.A.,,No,17:00:02,9823.5,9660.0,13843484,4000.0,9738.0417,9745.9357,10090.0,MCD,1,Pesos,9665.5,0.18,48hs,1421
32.45,4,25,1,34.0,,,No,17:00:02,32.45,32.45,811,31.2,32.45,32.45,33.8,MCDD,0,Du00f3lar efectivo,32.45,-4.56,48hs,25
6745.0,560,15,15,6745.0,BANCO COMAFI S.A.,,No,17:00:02,6745.0,6602.5,5164170,6505.0,6687.7667,6681.4031,6973.0,MDT,-1,Pesos,6603.0,-2.11,48hs,768
4530.0,3,29,1141,4556.0,BANCO COMAFI S.A.,,No,17:00:02,4717.0,4530.0,191867269,4400.0,4619.9071,4627.0719,4650.0,MELI,-1,Pesos,4540.0,-0.35,48hs,41452
15.65,3,6,18,15.65,,,No,17:00:02,15.75,15.4,5998,14.4,15.6,15.6236,16.0,MELID,0,Du00f3lar efectivo,15.75,0.64,48hs,386
5455.0,1,18,458,5504.5,BANCO COMAFI S.A.,,No,17:00:02,5706.5,5440.0,69851578,5350.0,5554.2904,5569.0693,5760.0,META,-1,Pesos,5468.0,-0.66,48hs,12525
18.65,10,49,17,18.85,,,No,17:00:02,19.0,18.45,1991,18.3,18.6971,18.7012,21.75,METAD,-1,Du00f3lar efectivo,18.5,-1.86,48hs,106
0.0,5346,100,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,698.5,0.0,0.0,720.0,MFG,0,Pesos,0.0,0.0,48hs,0
12001.5,770,543,9,11703.5,BANCO COMAFI S.A.,,No,17:00:02,12091.5,11837.0,11997628,11746.5,11984.8333,11963.0127,11807.0,MMC,1,Pesos,11837.5,1.14,48hs,997
7099.0,1,6,84,7098.0,BANCO COMAFI S.A.,,No,17:00:02,7226.5,7060.0,23008773,6700.0,7149.9464,7154.7403,7227.0,MMM,-1,Pesos,7064.0,-0.48,48hs,3209
24.0,3,15,3,23.85,,,No,17:00:02,24.0,24.0,456,23.35,24.0,24.0,37.5,MMMD,0,Du00f3lar efectivo,24.0,0.63,48hs,19
3260.5,2,3,129,3239.0,BANCO COMAFI S.A.,,No,17:00:02,3356.0,3260.5,13514371,2815.0,3320.8333,3328.1006,3500.0,MO,1,Pesos,3290.5,1.59,48hs,4082
11.15,10,5,5,10.9,,,No,17:00:02,11.2,11.15,234,10.7,11.19,11.1959,11.9,MOD,0,Du00f3lar efectivo,11.2,2.75,48hs,21
3251.5,1,16,32,3400.0,Caja de Valores S.A.,,No,17:00:02,3351.5,3237.0,1950477,3200.0,3285.9219,3299.5625,3468.0,MOS,-1,Pesos,3301.0,-2.91,48hs,594
0.0,915,15,,0.0,,,No,,0.0,0.0,0,11.15,0.0,0.0,13.5,MOSD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
5218.0,1,3,32,5090.0,BANCO COMAFI S.A.,,No,17:00:02,5285.0,5183.0,8215810,4150.0,5254.2031,5258.3499,5225.0,MRK,-1,Pesos,5210.5,2.37,48hs,1560
0.0,6,103,,0.0,,,No,,0.0,0.0,0,16.85,0.0,0.0,21.0,MRKD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
7355.5,6,4,702,7317.5,BANCO COMAFI S.A.,,No,17:00:02,7575.5,7340.5,103889157,7000.0,7474.2393,7487.1255,7500.0,MSFT,-1,Pesos,7369.5,0.71,48hs,13886
25.0,1,11,28,24.7,,,No,17:00:02,25.25,24.9,25466,22.4,25.1804,25.1947,25.5,MSFTD,0,Du00f3lar efectivo,25.2,2.02,48hs,1011
14665.5,260,260,6,14380.0,BANCO COMAFI S.A.,,No,17:00:02,14900.0,14665.5,5394377,14366.0,14828.6667,14864.521,14898.0,MSI,1,Pesos,14900.0,3.62,48hs,364
3081.5,1,100,14,2981.0,Caja de Valores S.A.,,No,17:00:02,3162.5,3000.0,247684,2916.0,3075.9643,3072.3656,3170.0,MSTR,1,Pesos,3010.5,0.99,48hs,80
0.0,980,0,,0.0,,,No,,0.0,0.0,0,10.3,0.0,0.0,0.0,MSTRD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
3126.0,40,2077,20,3081.0,Caja de Valores S.A.,,No,17:00:02,3185.0,3090.5,5483703,3055.0,3143.275,3145.5363,3083.5,MU,1,Pesos,3093.5,0.41,48hs,1742
0.0,10,0,,0.0,,,No,,0.0,0.0,0,10.35,0.0,0.0,0.0,MUD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
1536.0,5500,4152,1,1500.0,BANCO COMAFI S.A.,,No,17:00:02,1536.0,1536.0,1536,1522.5,1536.0,1536.0,1542.5,MUFG,0,Pesos,1536.0,2.4,48hs,1
4325.0,1460,5,34,4306.0,BANCO COMAFI S.A.,,No,17:00:02,4375.0,4300.5,7210497,4318.0,4330.3235,4331.5793,4999.0,NEM,-1,Pesos,4327.0,0.49,48hs,1666
0.0,690,50,,0.0,,,No,,0.0,0.0,0,14.8,0.0,0.0,23.5,NEMD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
4600.0,1,2,203,4560.5,BANCO COMAFI S.A.,,No,17:00:02,4720.0,4529.0,15672077,3500.0,4634.67,4649.3688,4650.0,NFLX,0,Pesos,4535.5,-0.55,48hs,3360
15.65,2,6,4,15.7,,,No,17:00:02,15.7,15.65,1333,14.15,15.675,15.6949,16.7,NFLXD,0,Du00f3lar efectivo,15.7,0.0,48hs,85
0.0,100,100,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,5417.0,0.0,0.0,5494.5,NG,0,Pesos,0.0,0.0,48hs,0
9065.0,418,1,7,8835.0,BANCO COMAFI S.A.,,No,17:00:02,9133.0,9040.0,9552348,8917.5,9069.6429,9094.8218,9468.0,NGG,1,Pesos,9133.0,3.37,48hs,1050
1484.5,1,718,258,1530.5,BANCO COMAFI S.A.,,No,17:00:02,1484.5,1400.0,13992264,1215.0,1436.3895,1429.7944,1775.0,NIO,-1,Pesos,1404.0,-8.27,48hs,9725
10264.0,1,1,42,10325.5,BANCO COMAFI S.A.,,No,17:00:02,10520.0,10251.0,9281323,9975.0,10396.6071,10396.0987,11000.0,NKE,1,Pesos,10261.0,-0.62,48hs,890
34.6,1,5,1,35.1,,,No,17:00:02,34.6,34.6,103,34.65,34.6,34.6,40.9,NKED,0,Du00f3lar efectivo,34.6,-1.42,48hs,3
1066.0,1,6041,2,1049.5,BANCO COMAFI S.A.,,No,17:00:02,1070.5,1066.0,2136,950.0,1068.25,1069.0,1060.0,NMR,1,Pesos,1070.5,2.0,48hs,2
1372.0,1,64,15,1372.0,BANCO COMAFI S.A.,,No,17:00:02,1414.0,1370.0,1437458,1268.0,1394.5,1402.3364,1479.0,NOKA,0,Pesos,1405.0,2.41,48hs,1026
1785.0,22,36,20,1788.0,BANCO COMAFI S.A.,,No,17:00:02,1870.0,1784.0,523857,1680.0,1821.7,1839.0674,1930.0,NTCO,-1,Pesos,1850.0,3.47,48hs,287
1734.5,4540,3651,6,1799.0,BANCO COMAFI S.A.,,No,17:00:02,1767.0,1734.5,95820,1737.0,1751.1667,1752.8819,1754.0,NTES,-1,Pesos,1757.0,-2.33,48hs,55
17120.0,570,378,11,17160.0,BANCO COMAFI S.A.,,No,17:00:02,17418.0,16984.0,8555813,16879.5,17164.8636,17175.8957,16983.0,NUE,1,Pesos,17026.0,-0.78,48hs,499
1668.0,10,7,814,1651.5,BANCO COMAFI S.A.,,No,17:00:02,1780.0,1668.0,47712451,1550.0,1723.1603,1730.1679,1715.0,NVDA,0,Pesos,1697.5,2.79,48hs,27789
5.56,2,1,13,5.72,,,No,17:00:02,5.95,5.56,926,5.7,5.82,5.8453,8.0,NVDAD,-1,Du00f3lar efectivo,5.76,0.7,48hs,159
6004.5,1410,1075,3,5965.0,BANCO COMAFI S.A.,,No,17:00:02,6004.5,5960.5,4617332,5924.5,5976.3333,5976.3073,5958.5,NVS,-1,Pesos,5961.5,-0.06,48hs,769
0.0,5,54,,0.0,,,No,,0.0,0.0,0,19.6,0.0,0.0,22.0,NVSD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
2933.5,2,4,3,2916.0,BANCO COMAFI S.A.,,No,17:00:02,2944.0,2925.0,49905,2899.0,2934.1667,2933.8095,3489.0,ORAN,-1,Pesos,2925.0,0.31,48hs,17
6906.0,1,5,4,6835.5,BANCO COMAFI S.A.,,No,17:00:02,7020.0,6867.5,55545,6500.0,6923.375,6919.9167,8730.0,ORCL,-1,Pesos,6867.5,0.47,48hs,8
0.0,438,39,,0.0,,,No,,0.0,0.0,0,23.25,0.0,0.0,23.6,ORCLD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
3906.0,9,17,31,3906.0,Caja de Valores S.A.,,No,17:00:02,3940.5,3846.0,6059709,3300.0,3900.6774,3888.9137,3941.0,OXY,-1,Pesos,3861.0,-1.15,48hs,1546
0.0,780,30,,0.0,,,No,,0.0,0.0,0,13.1,0.0,0.0,13.2,OXYD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
1598.0,5,8,35,1598.0,BANCO COMAFI S.A.,,No,17:00:02,1684.0,1587.0,1642670,1450.0,1638.2143,1647.0485,1750.0,PAAS,-1,Pesos,1645.0,2.94,48hs,996
0.0,21,2,,0.0,,,No,,0.0,0.0,0,5.22,0.0,0.0,10.25,PAASD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
0.0,174,172,,0.0,BANCO COMAFI S.A.,,No,,0.0,0.0,0,21724.0,0.0,0.0,22200.0,PAC,0,Pesos,0.0,0.0,48hs,0
1055.0,3000,3000,7,1050.0,Caja de Valores S.A.,,No,17:00:02,1074.5,1055.0,453301,1043.0,1067.0714,1068.3694,1056.5,PANW,-1,Pesos,1061.0,1.05,48hs,423
0.0,2850,0,,0.0,,,No,,0.0,0.0,0,3.56,0.0,0.0,0.0,PANWD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
771.0,1,63,5,771.0,BANCO COMAFI S.A.,,No,17:00:02,789.5,771.0,37516,740.0,778.8,779.1128,790.0,PBI,-1,Pesos,772.0,0.13,48hs,48
4080.0,2,132,222,4096.5,BANCO COMAFI S.A.,,No,17:00:02,4165.0,4050.0,24323723,4080.0,4109.232,4125.2648,4300.0,PBR,1,Pesos,4110.0,0.33,48hs,5932
14.0,26,6,3,14.05,,,No,17:00:02,14.0,14.0,168,13.9,14.0,14.0,16.0,PBRD,0,Du00f3lar efectivo,14.0,-0.36,48hs,12
8841.5,1090,2,8,8657.0,BANCO COMAFI S.A.,,No,17:00:02,8904.5,8779.0,13742010,8722.0,8846.6875,8849.119,9750.0,PCAR,-1,Pesos,8779.0,1.41,48hs,1554
8540.5,2,2,76,8471.5,BANCO COMAFI S.A.,,No,17:00:02,8815.5,8540.5,8534553,8600.0,8705.3553,8725.6244,10000.0,PEP,1,Pesos,8625.5,1.82,48hs,984
0.0,40,0,,0.0,,,No,,0.0,0.0,0,29.3,0.0,0.0,0.0,PEPD,0,Du00f3lar efectivo,0.0,0.0,48hs,0
6821.0,200,10,135,6754.0,BANCO COMAFI S.A.,,No,17:00:02,6860.0,6719.5,16324940,6724.0,6803.1037,6816.8075,8000.0,PFE,-1,Pesos,6741.0,-0.19,48hs,2392
22.85,5,5,2,23.0,,,No,17:00:02,23.1,22.85,297,22.6,22.975,22.9854,25.5,PFED,1,Du00f3lar efectivo,23.1,0.43,48hs,13
8368.5,1,3,77,8280.0,BANCO COMAFI S.A.,,No,17:00:02,8478.0,8299.5,25630005,7400.0,8384.8961,8396.3342,8890.0,PG,-1,Pesos,8346.0,0.8,48hs,3052
28.1,2,13,1,28.5,,,No,17:00:02,28.1,28.1,56,28.1,28.1,28.1,33.0,PGD,0,Du00f3lar efectivo,28.1,-1.4,48hs,2
1036.5,3530,10,9,1051.0,BANCO COMAFI S.A.,,No,17:00:02,1053.5,1036.5,164662,1021.0,1042.8889,1043.2971,1300.0,PHG,-1,Pesos,1040.0,-1.05,48hs,157
